49.9
49.3
49.7
46.4
46.5
46.6
50.5
47.5
45.3
47.6
44.4
47.4
51.1
52.0
54.3
48.7
58.8
44.5
49.3
32.9
46.4
51.8
50.9
50.5
51.7
51.2
49.2
48.3
49.1
49.8
49.5
49.4
49.4
50.3
50.4
49.9
49.5
50.4
49.1
44.2
48.3
49.5
49.1
50.0
52.9
49.2
50.1
48.0
48.3
48.5
52.4
58.6
49.8
51.1
50.0
50.8
48.1
34.5
39.3
54.8
51.5
54.8
44.0
50.1
52.4
43.1
48.9
45.8
34.7
45.4
45.3
42.9
55.9
37.5
53.8
47.5
48.5
55.6
47.5
43.5
48.8
44.4
54.7
50.8
50.7
46.0
50.9
50.5
49.8
50.1
45.2
49.1
55.1
27.7
51.9
51.7
52.4
51.7
51.6
50.6
44.1
51.4
41.1
48.2
48.5
52.9
49.3
44.5
51.9
52.2
54.9
45.0
36.3
39.9
48.5
44.4
55.6
52.8
56.9
52.7
53.1
47.3
43.4
41.5
40.4
33.7
48.8
46.6
43.5
51.2
51.7
50.2
40.8
55.7
47.5
48.3
48.4
48.7
48.0
52.4
55.7
45.8
51.8
52.4
27.7
48.3
53.2
53.4
51.2
49.5
51.6
45.1
49.0
47.9
26.7
48.4
52.2
46.2
50.8
45.8
40.5
40.1
35.0
51.0
51.1
49.8
38.8
46.9
46.9
51.5
48.0
45.2
46.2
51.7
39.3
46.9
50.8
50.1
52.6
48.2
52.3
51.6
52.1
59.1
38.6
41.0
50.7
48.0
47.6
49.9
51.5
47.9
47.5
55.5
45.3
47.9
49.0
48.9
47.2
48.1
42.2
45.2
52.2
39.3
50.8
34.4
49.4
50.9
56.8
48.3
48.9
49.5
49.7
25.3
53.6
47.1
47.4
51.7
53.4
29.9
44.5
50.2
48.0
46.6
47.0
49.3
49.1
48.8
49.0
48.9
47.4
48.5
48.3
51.0
48.7
50.7
46.6
49.7
53.1
56.8
52.0
54.8
51.4
35.8
45.1
41.1
41.1
52.2
46.3
21.8
50.7
49.0
48.9
50.9
47.4
53.7
28.4
52.2
57.0
51.5
53.8
61.1
56.5
43.4
44.4
55.2
55.7
56.5
47.8
51.0
50.9
45.8
36.9
37.5
35.6
48.1
48.2
67.8
54.3
34.8
38.3
38.2
38.3
38.2
38.2
38.2
38.2
52.6
57.5
57.5
57.5
37.7
43.8
37.5
49.4
36.0
48.6
41.8
48.9
51.1
50.3
45.3
45.3
44.5
51.4
56.1
49.2
49.3
37.4
44.4
59.9
51.5
50.4
51.3
48.1
48.0
51.6
46.7
46.1
49.6
51.8
53.0
55.8
54.8
57.7
54.7
56.0
57.6
57.7
46.7
51.4
47.3
49.7
52.4
47.6
53.0
45.4
60.8
52.8
53.6
48.3
39.7
48.2
49.2
48.9
44.9
51.4
43.2
48.7
56.1
55.9
41.2
48.8
45.3
40.0
53.1
34.6
45.8
52.2
48.1
49.1
53.4
33.4
